,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,pass_length,run_location,score_differential,fg_prob,td_prob,ep
32795,0,0,1,20.0,1,657.0,,2.0,-14.0,0.4287270966691855,0.4550217702052093,4.035385638397825
32797,1,0,7,77.0,2,472.0,2.0,,5.0,0.12887125404042288,0.2098353596720503,-0.40537093511259537
32798,0,0,2,56.0,1,386.0,,3.0,5.0,0.20987408179797515,0.3325929647709354,1.7267013394593294
32799,0,0,2,57.0,2,59.0,2.0,,-12.0,0.164979348338952,0.1557615751511339,1.2375850038737637
32803,0,0,1,1.0,1,712.0,,2.0,9.0,0.19967602504395573,0.7497397690668217,5.666560822778638
32804,1,0,7,34.0,2,250.0,2.0,,-16.0,0.343032615344364,0.2891069332415416,2.312731232561788
32805,1,0,10,25.0,2,209.0,1.0,,-16.0,0.4059269391046721,0.2739994393525849,2.558872091777256
32806,0,0,5,5.0,2,140.0,2.0,,-16.0,0.4242001751521261,0.4252223926254169,4.083102896298417
32810,0,0,1,1.0,1,1014.0,,1.0,7.0,0.20206973773662407,0.7523077376208036,5.6842808259404025
32811,1,0,9,16.0,2,731.0,2.0,,-14.0,0.5491465041262873,0.3258092254720825,3.4008989244790966
32812,1,0,11,11.0,2,630.0,2.0,,-14.0,0.6053401210775253,0.3309683351405173,3.927764500746548
32814,0,0,1,75.0,1,389.0,,3.0,7.0,0.1150142735327602,0.2878465864987798,0.7394655783980462
32815,1,0,6,58.0,2,279.0,2.0,,7.0,0.1900017578154014,0.2404586656084793,0.9565980012160772
32817,1,0,9,75.0,1,24.0,,2.0,14.0,0.08483183014228053,0.07429847909748037,0.3084134652120726
32819,1,0,7,62.0,2,1196.0,2.0,,22.0,0.24828694987812325,0.3141346112317717,0.6849591194268834
32828,1,0,1,79.0,1,1755.0,,1.0,0.0,0.13812340520269226,0.3538680516734436,0.21127008252248336
32831,1,0,10,49.0,2,699.0,2.0,,-6.0,0.32586988506853803,0.3144127092433229,1.6344257840321204
32833,1,0,10,87.0,2,585.0,1.0,,3.0,0.09921828445013307,0.1728151262834497,-1.406411125754446
32834,1,0,10,24.0,2,31.0,2.0,,3.0,0.4197826664478647,0.1629872272260367,2.2053441263379256
32844,1,0,12,65.0,2,1124.0,2.0,,-6.0,0.2340336517926052,0.2737246392478928,0.09468002892681504
32847,1,0,5,64.0,2,661.0,1.0,,3.0,0.21343193983101494,0.3060655307382985,0.7884231780635094
32849,1,0,6,80.0,2,257.0,2.0,,4.0,0.08750887317223836,0.15571018473631748,-0.3713751774741165
32853,1,0,3,85.0,2,739.0,2.0,,-15.0,0.1118725845733011,0.2497992083313305,-0.7331608421163716
32856,1,0,1,27.0,2,173.0,2.0,,-15.0,0.31455097345485794,0.3770998254667895,3.154694896642493
32858,1,0,3,59.0,2,33.0,2.0,,-8.0,0.1479862956298144,0.13107268658875112,1.010631551827722
32859,0,0,6,73.0,2,1717.0,1.0,,0.0,0.17974440954935586,0.2754734550743825,-0.4248136199358665
32860,0,0,10,50.0,2,1647.0,2.0,,0.0,0.3358377743388604,0.3204168108409997,1.4257151766103695
32862,1,1,3,45.0,2,1345.0,2.0,,-3.0,0.34187255645434056,0.4043494325386644,2.534677410269208
32866,0,0,1,21.0,2,660.0,2.0,,7.0,0.42355314998902666,0.4564957507885833,4.014005930120437
32869,0,0,9,79.0,2,292.0,2.0,,10.0,0.09746889770455162,0.15506108260018192,-0.5020921104866582
32871,0,0,1,85.0,1,1749.0,,1.0,-13.0,0.11444417791615255,0.3217559158572041,-0.37074726201296615
32873,0,0,1,83.0,1,1435.0,,1.0,10.0,0.12287404661463824,0.3379103779668943,-0.07411878856903709
32876,1,0,2,49.0,2,1014.0,2.0,,-23.0,0.303109245287724,0.42352566071563735,2.529031509554518
32882,1,0,4,4.0,2,1639.0,2.0,,0.0,0.4438396609215935,0.5098610944845874,4.6826332737624785
32887,1,0,6,71.0,2,1082.0,2.0,,7.0,0.19121396392471127,0.28925112166138794,-0.0347749450417254
32888,0,0,4,52.0,2,861.0,2.0,,-14.0,0.2964947480313568,0.3701593326778215,1.9190934481668112
32891,0,0,1,76.0,1,48.0,,2.0,13.0,0.07868239092474558,0.11736388184739265,0.6554906177282239
32893,0,0,1,26.0,1,1393.0,,2.0,13.0,0.4128430685305885,0.47089916365122897,3.934031694706317
32894,0,0,11,11.0,2,1163.0,2.0,,13.0,0.6188701793147497,0.3333292289813731,3.969752736758376
32901,0,0,1,33.0,1,1436.0,,2.0,0.0,0.3754989036411369,0.476678785465753,3.694177700155928
32904,1,0,4,50.0,2,900.0,2.0,,-7.0,0.3108393968639939,0.3758397450016839,2.071448524426782
32905,1,0,5,75.0,2,688.0,2.0,,7.0,0.15573031342056265,0.2645177825850008,-0.16207219166426512
32906,0,0,1,24.0,1,490.0,,1.0,7.0,0.393043979883948,0.4458513184288121,3.82277533744688
32912,1,0,10,64.0,2,1420.0,2.0,,10.0,0.2395012071860141,0.2855398372449038,0.21468106140073728
32913,0,0,1,11.0,1,1222.0,,1.0,10.0,0.4883852152280486,0.4438961858817173,4.233489628618998
32915,1,0,9,67.0,2,908.0,2.0,,6.0,0.21479257204563668,0.2789701586144215,0.13956139568969286
32918,1,0,5,75.0,2,485.0,2.0,,-9.0,0.13764292341888634,0.2351344266359449,-0.09288578906414813
32919,0,0,2,2.0,2,220.0,2.0,,-9.0,0.2851854980432039,0.60374217742199,4.91208242755054
32920,1,0,8,78.0,2,188.0,1.0,,2.0,0.08409337417293368,0.13583335799132262,-0.3168319827406369
32921,0,0,1,11.0,1,1261.0,,3.0,0.0,0.4887009072038003,0.4436959646792977,4.231574046451662
32924,1,0,5,31.0,2,148.0,2.0,,24.0,0.32217997501793216,0.28141833155460555,2.3524377823444893
32926,0,0,2,72.0,2,1547.0,2.0,,33.0,0.17701282873881227,0.34769597426449983,0.461684919780669
32928,1,0,10,67.0,2,1083.0,1.0,,33.0,0.2192178938948216,0.2763731120643691,0.0268175440996572
32930,0,0,1,43.0,1,742.0,,2.0,-33.0,0.30766275473060395,0.4648523220128034,3.2202864474089785
32934,0,0,2,33.0,1,1608.0,,3.0,0.0,0.4023412503324856,0.4317066272137121,3.3566103000647494
32935,0,0,2,33.0,1,1206.0,,3.0,3.0,0.4007414755698112,0.4348813672447389,3.4095728143396538
32936,0,0,2,2.0,2,1049.0,2.0,,3.0,0.3107439848718064,0.6426826995535154,5.231239989148717
32938,1,0,5,33.0,2,813.0,2.0,,10.0,0.4246199508453817,0.3754538481225216,2.9999311296202964
32940,1,0,7,87.0,1,414.0,,2.0,-6.0,0.08452996687134236,0.16091052985181326,-1.012375992972999
32941,1,0,2,2.0,2,259.0,2.0,,-6.0,0.2884097496789004,0.6098983315689284,4.962304006884885
32948,0,0,1,71.0,1,1130.0,,3.0,-4.0,0.1733889834027697,0.3995020605800725,1.1594145665955606
32949,1,0,5,75.0,2,862.0,2.0,,4.0,0.16383938912903667,0.27693241528992385,-0.22260524850892827
32952,1,0,11,41.0,2,271.0,1.0,,-4.0,0.3080629396376265,0.2599318838583211,1.7849083909033314
32956,0,0,3,39.0,1,116.0,,1.0,3.0,0.3183678893812516,0.20650041034311026,2.112574588910416
32958,1,0,1,1.0,2,1602.0,2.0,,-7.0,0.20467762461043093,0.7495133731541288,5.6592627720228625
32960,1,0,3,85.0,2,1155.0,2.0,,0.0,0.11985037632387592,0.2644985880641941,-0.9260980797377718
32961,1,0,5,68.0,1,1048.0,,3.0,0.0,0.2063176573033456,0.3113288100304711,0.3741461673427908
32962,1,0,3,30.0,2,900.0,2.0,,0.0,0.4283998226589613,0.40687975847087865,3.3629959349662566
32965,1,0,3,24.0,2,289.0,2.0,,-10.0,0.3996515110256504,0.3519484930521836,3.1545402770137807
32968,1,0,2,51.0,2,35.0,2.0,,-10.0,0.188866228508847,0.16262708945431648,1.4081880561872826
32969,1,0,9,16.0,2,1597.0,2.0,,-10.0,0.5620798642029998,0.32545492581064506,3.379061696905728
32971,1,0,9,65.0,2,1273.0,2.0,,-3.0,0.2320943004555921,0.28927724016822337,0.2264495862392484
32976,1,0,4,32.0,2,390.0,2.0,,0.0,0.37748794603432906,0.3505463954132001,2.861315205802517
32982,1,0,9,85.0,2,783.0,2.0,,-3.0,0.11669888549675315,0.20090418875044447,-1.3925784050677208
32986,1,0,10,56.0,2,1688.0,2.0,,-16.0,0.2928024879706712,0.30615752737067964,0.8886417325853311
32989,1,0,5,65.0,2,1106.0,2.0,,-9.0,0.22477086380192585,0.3232745092437697,0.6398404917412945
32990,0,0,3,66.0,2,810.0,2.0,,6.0,0.20518767680243802,0.3408634978524878,0.9242474632591668
32993,1,0,3,60.0,1,279.0,,,-9.0,0.17171000561170774,0.2638931333494673,1.1236290591096183
32995,1,0,8,23.0,2,1473.0,2.0,,0.0,0.5151950841873557,0.34294995394878874,3.207589780997482
33000,0,0,1,52.0,1,194.0,,1.0,0.0,0.17798159678029316,0.3138627534106249,1.9192504614802504
33003,1,0,12,82.0,2,1458.0,2.0,,0.0,0.13683187361527432,0.20619756301918235,-1.6051799409241467
33005,1,0,7,70.0,2,661.0,2.0,,-7.0,0.1823927733941859,0.2651068974614449,0.08052156375845597
33008,1,0,6,85.0,2,219.0,1.0,,6.0,0.06756039869880212,0.13001476754112712,-0.5762833730290042
33011,1,0,4,76.0,2,1416.0,2.0,,-7.0,0.1626277371689475,0.2896850595403828,-0.3556973544202422
33015,1,0,2,19.0,2,743.0,1.0,,-7.0,0.4693560208284312,0.4155921168970382,3.8397489430613065
33023,1,0,8,31.0,2,430.0,2.0,,6.0,0.41309357116820217,0.32045468759598583,2.692080948924596
33024,1,0,4,4.0,2,311.0,2.0,,6.0,0.4115250024839223,0.4907381996388643,4.491161159841373
33027,1,0,4,11.0,2,1622.0,2.0,,0.0,0.5558351188240219,0.3603583481915568,3.75558576139205
33028,1,0,3,3.0,2,1533.0,2.0,,0.0,0.3882350029809207,0.5655485496016102,4.909326492708432
33030,1,0,4,50.0,2,954.0,2.0,,-7.0,0.31252990725854873,0.3773100402123485,2.07112021484266
33035,1,0,6,69.0,2,1581.0,2.0,,3.0,0.20323328285982686,0.29391660840247896,0.004946367823155384
33036,1,0,4,27.0,2,1230.0,2.0,,-10.0,0.4631397440009069,0.3887931910892689,3.355113732822028
33038,1,0,3,26.0,2,723.0,1.0,,-14.0,0.4448153973485754,0.3991191412500005,3.4796812787915234
33039,1,1,10,65.0,2,412.0,1.0,,-7.0,0.1829523413385737,0.2278918293255205,0.31788702396249136
33041,1,0,8,78.0,2,115.0,2.0,,-1.0,0.09724356916838547,0.09148796791003326,0.3124930073215217
33045,1,0,9,9.0,1,1367.0,,2.0,0.0,0.5893982367205222,0.3643279599988523,4.099246305858807
33046,1,0,4,18.0,2,1197.0,2.0,,-7.0,0.515478111630567,0.376870306903401,3.6415081884668288
33048,1,0,6,10.0,2,855.0,2.0,,0.0,0.5712926692695557,0.3387032401624888,3.679448021169482
33050,0,0,2,76.0,1,599.0,,1.0,7.0,0.13836561068751635,0.2969370564424765,0.32027842563363995
33051,0,1,1,45.0,1,486.0,,3.0,7.0,0.2732744037480387,0.4289392423629898,2.9086639265540453
33055,1,0,1,53.0,2,1538.0,2.0,,0.0,0.2662470088319384,0.4591348616806819,2.568588207997179
33057,1,1,4,54.0,2,995.0,2.0,,4.0,0.2879085110627043,0.3693322494379905,1.758226198544616
33067,0,0,4,74.0,2,1418.0,2.0,,-3.0,0.17290648487562976,0.29860002534992924,-0.1633928158889737
33070,1,0,10,80.0,1,590.0,,1.0,-7.0,0.12828960390060465,0.2005029307384376,-0.8981487136860726
33073,0,0,1,45.0,1,199.0,,2.0,7.0,0.21580817753032305,0.3414851323958864,2.3352471843298157
33075,1,0,12,82.0,2,55.0,2.0,,-10.0,0.07147797989889823,0.06512972868027044,0.10637507566395643
33076,1,0,8,78.0,2,1553.0,2.0,,7.0,0.1553208066748408,0.24143169940792955,-1.0315511494440526
33080,1,0,2,72.0,2,690.0,2.0,,-11.0,0.16319580597055586,0.32837967453158823,0.657214594388265
33082,1,0,6,76.0,2,406.0,2.0,,-11.0,0.12416764313781108,0.2068214880338248,-0.2239204400933088
33083,1,0,10,66.0,2,363.0,2.0,,-11.0,0.1685242711311352,0.21348445134931665,0.2426351785036609
33084,1,0,4,9.0,2,229.0,2.0,,-11.0,0.4951071786990062,0.3236543934388482,3.442688091328458
33092,1,0,8,77.0,2,1419.0,2.0,,-17.0,0.16101361313161855,0.2473719545774735,-0.8948063862126372
33094,1,0,9,41.0,2,1115.0,2.0,,17.0,0.39686647362319216,0.3428334338968267,2.2695507696783865
33095,1,0,8,9.0,2,897.0,2.0,,24.0,0.5900783009583078,0.3215199449498091,3.6136025133384018
33096,1,0,3,11.0,2,765.0,2.0,,31.0,0.5321264462887473,0.3781906239253872,3.8663872975004985
33097,1,0,8,80.0,2,623.0,2.0,,-38.0,0.1299838873598231,0.21391786414330224,-0.8072124267414604
33101,0,0,1,59.0,1,1561.0,,2.0,0.0,0.2342120324734953,0.4428627167204695,2.102503451142665
33104,1,0,3,37.0,2,900.0,2.0,,0.0,0.3854819525865169,0.4079627706261802,3.0404685357578765
33105,0,0,3,10.0,2,790.0,2.0,,0.0,0.538345110550839,0.37647570262169255,3.8858028495827983
33106,0,0,1,1.0,1,697.0,,2.0,0.0,0.1995078519765148,0.7494245486796803,5.664256471293252
33110,1,0,9,85.0,2,1666.0,2.0,,11.0,0.1216708448274214,0.20432369688576768,-1.7690560978614065
33111,1,0,5,70.0,2,1546.0,2.0,,11.0,0.19608259463900665,0.3009296545092562,0.03690281143695096
33112,1,0,4,12.0,2,563.0,2.0,,-3.0,0.5276291772637491,0.3579088184495311,3.696393690007077
33113,0,0,1,57.0,1,187.0,,2.0,-4.0,0.15253193431355208,0.290657944296531,1.6073941881670577
33116,1,0,2,74.0,2,1712.0,2.0,,0.0,0.16649582109147892,0.3357457107481737,0.21639119922355696
33118,0,0,1,51.0,2,1346.0,2.0,,0.0,0.27679426582820715,0.465297093432456,2.748350430018524
33119,1,0,5,48.0,2,895.0,2.0,,7.0,0.3289508533441721,0.3659306261293774,2.0963246872843184
33124,1,0,2,72.0,2,1560.0,2.0,,-17.0,0.17697484804602406,0.34749424054983985,0.4576647671972849
33125,1,0,3,64.0,2,1371.0,2.0,,17.0,0.2253599084190445,0.35729101994614465,0.9942731075800046
33126,0,0,2,19.0,2,1177.0,2.0,,17.0,0.4794197979474156,0.419350809989528,3.865785389926455
33128,1,0,9,73.0,2,1012.0,1.0,,24.0,0.1817436390538807,0.25823332832303986,-0.4521979921564958
33131,1,1,9,63.0,2,623.0,2.0,,-24.0,0.2226129248553752,0.2739772770612915,0.540722067846821
33136,0,0,1,22.0,2,1496.0,2.0,,0.0,0.4343285791074648,0.4643503009103208,4.027305014988212
33137,1,0,6,50.0,2,1119.0,2.0,,-7.0,0.3247855807083396,0.3547325294544573,1.8278214446113068
33145,0,0,4,4.0,2,1357.0,2.0,,3.0,0.4422264649992309,0.5120548389947621,4.699568150332559
33147,1,0,8,74.0,2,1070.0,2.0,,10.0,0.17626965257343394,0.2610882925573461,-0.494267551400361
33148,1,0,5,56.0,2,944.0,2.0,,10.0,0.27801287264877744,0.3495004964587305,1.4672798417134465
33149,0,0,1,32.0,1,824.0,,3.0,10.0,0.3719333151332201,0.4729840542584804,3.741123222158005
33150,0,0,2,12.0,2,732.0,2.0,,10.0,0.5068279995928774,0.40286565538954827,3.973333739412812
33157,1,0,6,58.0,2,1689.0,2.0,,0.0,0.2716328958726021,0.3303963816354954,1.0134035309617262
33159,1,0,8,67.0,1,1075.0,,1.0,10.0,0.21715535833446425,0.28861548003198473,0.16567437515777406
33160,1,0,7,77.0,2,848.0,1.0,,-13.0,0.15512927162585366,0.2499319247171625,-0.6034119610781614
33161,1,0,1,29.0,2,737.0,2.0,,-13.0,0.3844885227814429,0.4679346443653678,3.8207686953863216
33162,0,0,1,14.0,2,663.0,2.0,,-13.0,0.4606451074639782,0.445511528862017,4.1497875441666485
33165,1,0,1,71.0,1,1726.0,,2.0,-6.0,0.17378663197746502,0.3937593676194212,0.9922298359035462
33171,1,0,22,80.0,2,400.0,1.0,,-7.0,0.11109557623969953,0.1449688447515533,-1.046770740986062
33173,1,0,4,4.0,1,41.0,,2.0,-14.0,0.4732865380178545,0.33055483987104617,3.661411331721416
33175,1,0,3,85.0,1,1485.0,,1.0,0.0,0.11992128669301808,0.2622090680863929,-1.0415302180849395
33177,1,0,5,85.0,2,1232.0,2.0,,0.0,0.1216635654299115,0.2375401862689297,-1.2781276017955971
33178,0,0,1,1.0,1,904.0,,2.0,0.0,0.20136435273179565,0.7520055009521079,5.6826366622138265
33180,0,0,1,67.0,1,690.0,,1.0,7.0,0.17888570371835824,0.3922770513375316,1.5211653449838385
33181,1,0,12,64.0,1,584.0,,3.0,7.0,0.21509343902291173,0.2515053277660506,0.3043471740363646
33183,1,0,16,46.0,2,105.0,2.0,,10.0,0.28542751843023245,0.13910548596056374,1.4319855999355282
33184,1,0,4,80.0,2,36.0,2.0,,-17.0,0.06974402490514686,0.07985923286267323,0.3000705950677149
33185,1,0,10,40.0,2,1475.0,2.0,,-10.0,0.4083451902538035,0.3354073675647367,2.2250425253709434
33186,1,0,12,72.0,2,1109.0,2.0,,-10.0,0.19030526186283184,0.2481243325336372,-0.5648971338378894
33187,1,0,2,72.0,1,537.0,,3.0,-10.0,0.1505065378796766,0.3041531140099293,0.6429887060650472
33189,1,0,8,74.0,2,1724.0,1.0,,0.0,0.17576524825856396,0.25559427558997866,-0.7047864771805252
33191,0,0,2,73.0,2,1340.0,2.0,,0.0,0.1723072813917544,0.3457341549830992,0.4286600982424933
33196,0,0,1,17.0,1,1556.0,,1.0,-3.0,0.4603546985171743,0.4547948281706966,4.124116984770557
33197,1,0,5,85.0,2,1298.0,2.0,,-3.0,0.12171282655910855,0.2371954727693613,-1.3020914221498678
33199,1,0,10,73.0,2,641.0,1.0,,-8.0,0.16684024615191262,0.23367227887008865,-0.36692421425767896
33200,0,0,1,44.0,1,525.0,,3.0,-8.0,0.2838150636155155,0.4381688053877062,3.0110389456078424
33209,1,0,4,70.0,2,850.0,2.0,,0.0,0.1880352011880832,0.31017128895219714,0.3778724391639274
33211,1,0,7,35.0,2,348.0,2.0,,-3.0,0.3629242103361341,0.30978168242986226,2.4279313956875934
33212,0,0,1,18.0,2,85.0,2.0,,-4.0,0.4376144687064292,0.26599320324519965,3.040646759156288
33213,1,0,8,73.0,2,1756.0,1.0,,0.0,0.18116147039220126,0.2591663873609695,-0.6184551623275536
33219,1,0,9,79.0,2,361.0,1.0,,10.0,0.10739192222694367,0.17051602818244385,-0.5688501891278757
33220,1,0,6,47.0,2,269.0,2.0,,10.0,0.2549605962810562,0.2722835712850817,1.648328069428972
33222,1,0,4,59.0,2,1722.0,2.0,,0.0,0.2588099960602867,0.3514238164056077,1.1661881015621325
33227,1,0,8,70.0,2,758.0,2.0,,-9.0,0.18977380298463306,0.2665641388836678,-0.02236691885758435
33230,0,0,3,53.0,2,386.0,1.0,,-9.0,0.2336670491341549,0.3213089070334109,1.7354599659262528
33231,1,0,13,63.0,1,249.0,,3.0,9.0,0.1620173455629893,0.18478688481532515,0.3106351867843997
33235,1,0,4,49.0,1,1313.0,,3.0,12.0,0.3235862921426237,0.3807989587128943,2.0981598324569823
33240,0,0,4,70.0,2,339.0,2.0,,-29.0,0.1378217259096534,0.2306345831593489,0.3801950009335161
33247,1,1,6,46.0,2,1018.0,2.0,,3.0,0.3502523119875253,0.36063055876811867,2.1396704045536543
33250,1,0,12,16.0,2,481.0,1.0,,-6.0,0.5381788908227013,0.3004843132223041,3.2046519796461475
33252,1,0,2,72.0,2,177.0,2.0,,-2.0,0.0962542356058248,0.19649697688114925,0.4657951324788866
33253,1,0,6,53.0,1,1593.0,,1.0,5.0,0.30549389455711945,0.3448715375600928,1.478880293339606
33260,0,0,6,24.0,1,241.0,,3.0,5.0,0.4088327250287803,0.3062024479516269,2.8310295901584017
33262,1,1,3,66.0,2,128.0,1.0,,-15.0,0.11027605695991773,0.18674300522101875,0.5901632833605348
33263,1,0,10,14.0,2,60.0,2.0,,-15.0,0.5243672116237604,0.17428813550482636,2.6428382772986927
33264,1,0,9,79.0,2,1752.0,2.0,,0.0,0.1495284471796946,0.22830724650119066,-1.257125979039916
33265,1,0,1,45.0,1,1628.0,,2.0,0.0,0.3100272076819527,0.4712394502986073,3.075691244937158
33267,1,0,10,80.0,2,1314.0,2.0,,0.0,0.14660279175415225,0.224504152393113,-1.2726970193430691
33269,0,0,1,59.0,1,1026.0,,2.0,0.0,0.231346688343906,0.4440795644621382,2.2048325664407447
33270,0,0,1,47.0,1,908.0,,3.0,0.0,0.2926741785815452,0.4682232383192995,3.0347108180258435
33271,1,0,10,41.0,2,819.0,2.0,,0.0,0.39114468031557703,0.3323632520362919,2.2257949440854263
33273,1,0,5,43.0,2,575.0,2.0,,7.0,0.33914195709094225,0.352361454798811,2.3423433190841427
33274,1,0,5,26.0,2,461.0,2.0,,7.0,0.4377337946780858,0.3508067371808896,3.1270429730874683
33275,1,0,6,12.0,2,387.0,2.0,,7.0,0.5234488055161206,0.3243263629200739,3.4490639430577508
33277,1,0,4,53.0,2,117.0,2.0,,-14.0,0.22184838736905246,0.16695526597221128,1.4319080788113596
33280,1,0,7,15.0,2,1394.0,2.0,,-7.0,0.5571629295115966,0.3389653562252691,3.509788521947549
33282,1,0,10,91.0,2,1049.0,1.0,,0.0,0.0978547386046909,0.17896119905247168,-2.095488258646235
33285,1,0,6,43.0,2,120.0,2.0,,-3.0,0.23299945392478136,0.2348913711908693,1.5833977425111383
33288,1,0,10,81.0,2,1510.0,2.0,,0.0,0.14112393281790953,0.21827398157965705,-1.4277149664760258
33289,0,0,2,40.0,1,1378.0,,3.0,0.0,0.3603888973661514,0.43368638423127226,3.045058515680904
33290,1,0,5,75.0,2,1230.0,1.0,,-7.0,0.16913289942303392,0.282935008158522,-0.34582129597906786
33291,1,0,4,46.0,2,1115.0,1.0,,-7.0,0.341582824295945,0.3859032702069108,2.346787808292436
33292,1,0,3,56.0,2,999.0,2.0,,0.0,0.2698240271558079,0.38199519765858747,1.7671409663683892
33293,1,1,8,45.0,2,924.0,2.0,,0.0,0.3616519939149429,0.34353567426298703,2.0656428505648785
33295,1,0,3,54.0,2,710.0,2.0,,-3.0,0.2695546825379373,0.3730157772339249,1.904219791710244
33298,1,0,5,59.0,2,1077.0,2.0,,-13.0,0.2615698462476441,0.3431532034431527,1.1905545642942077
33299,1,0,2,42.0,2,965.0,2.0,,-13.0,0.3437692640212457,0.4316648435038645,2.9695503185215424
33300,1,0,3,3.0,2,819.0,2.0,,-13.0,0.381985728344448,0.5677370897772283,4.922924490887468
33301,1,0,10,69.0,2,445.0,2.0,,-14.0,0.1662928164002529,0.22014963947269248,0.020329199173871
33302,1,0,2,43.0,2,1629.0,2.0,,0.0,0.34266271419860383,0.42889085805825694,2.824435559881284
33303,1,0,9,27.0,2,1308.0,2.0,,3.0,0.493590484614289,0.34154486280806673,3.0204233545142882
33307,1,0,2,12.0,2,544.0,2.0,,-10.0,0.4954706413946106,0.3959267918626648,3.905184692994188
33309,0,0,1,67.0,2,127.0,1.0,,10.0,0.09964575920704603,0.22200145816434355,0.9217101560384244
33311,1,0,5,63.0,2,1732.0,2.0,,-13.0,0.2368973380948898,0.3245738766962754,0.6518346251329592
33314,1,1,3,55.0,2,1421.0,2.0,,-13.0,0.27937405914288554,0.3848507811542152,1.7707094939620711
33316,0,0,1,45.0,1,1104.0,,3.0,6.0,0.3076128620777319,0.4745145012529347,3.154939041103741
33320,0,0,1,59.0,1,317.0,,1.0,10.0,0.17120096122256234,0.3352490274767321,1.7533827074574375
33323,1,0,3,59.0,2,1692.0,2.0,,0.0,0.25426849865043233,0.3697807097762891,1.3573303372887158
33324,1,0,3,48.0,1,1547.0,,3.0,0.0,0.3230986625241289,0.39801742185146616,2.2847208772647543
33325,0,0,1,1.0,1,1296.0,,1.0,0.0,0.2034605579922729,0.7514991661717897,5.676400805746282
33336,1,0,12,68.0,2,1522.0,2.0,,0.0,0.2148657110295472,0.2603046604209293,-0.3123033043369248
33343,1,0,3,15.0,1,1417.0,,3.0,-4.0,0.5208400863359499,0.3866250393177411,3.7924965483225983
33347,1,0,8,18.0,2,1098.0,2.0,,3.0,0.5430413534544368,0.3381451482612149,3.4058296099635683
33348,1,0,12,65.0,2,900.0,2.0,,-10.0,0.2297375054499312,0.2703987722894123,0.15606709300954935
33349,1,0,2,44.0,2,782.0,2.0,,-10.0,0.32497301120851924,0.4230499324447429,2.8274792136539
33351,1,0,4,20.0,2,380.0,2.0,,-3.0,0.4554781169298441,0.3514481423995663,3.337019116624282
33354,0,1,5,41.0,2,1160.0,1.0,,-4.0,0.3810673931304479,0.3775996716328557,2.5561916871545307
33364,1,1,2,60.0,2,60.0,2.0,,7.0,0.14973175824398507,0.14807275984609555,1.1205892275966909
33365,1,0,6,77.0,2,1527.0,2.0,,11.0,0.15938425302912199,0.2612453052042405,-0.7497152464292942
33366,1,0,18,32.0,2,1328.0,2.0,,11.0,0.4818446352706029,0.3057691157090102,2.4819714557107884
33367,0,0,7,69.0,2,1232.0,,,-18.0,0.2050705668159247,0.2888184915756085,0.012888675241453209
33368,1,0,7,49.0,2,1164.0,2.0,,-18.0,0.335443082761411,0.3474454671988077,1.813054965613225
33370,1,0,10,19.0,2,984.0,1.0,,-18.0,0.5439259140714823,0.3274053549042964,3.3015696075003644
33375,1,0,2,52.0,1,267.0,,1.0,11.0,0.2064612617797205,0.3085958070787987,1.7919819295193469
33378,1,0,1,71.0,1,1714.0,,2.0,0.0,0.17382593330015705,0.3939814185538442,0.9959369643883133
33385,1,0,8,67.0,2,691.0,2.0,,-5.0,0.20296171150663372,0.2726814434661621,0.25769424120915385
33387,1,0,2,72.0,2,418.0,2.0,,2.0,0.13613834026698507,0.2760396749800038,0.6073211258696993
33390,1,0,4,62.0,1,1692.0,,2.0,5.0,0.24036496403890456,0.3421610914500165,0.9004686308940497
33391,0,0,1,46.0,1,1590.0,,2.0,5.0,0.30450922603654623,0.4705663623617773,3.0232172011651515
